14.55.25.132,13.41.107.98
70.33.235.166,66.193.208.169
126.31.5.117,125.230.133.180
128.56.27.164,128.47.156.218
125.62.9.154,126.214.142.249
64.56.236.119,71.207.45.183
123.235.8.104,122.43.115.167
121.61.26.100,121.61.22.107
200.57.29.155,200.221.29.123
200.59.9.160,200.223.8.161
123.237.26.115,122.45.22.79
209.34.9.103,217.63.117.152
121.62.8.176,121.63.112.181
15.61.29.193,12.202.227.234
62.30.26.152,63.225.149.123
120.238.237.140,120.177.204.125
200.60.25.117,200.219.155.179
125.55.8.182,126.217.112.182
16.55.28.105,16.199.101.149
10.56.8.156,11.55.136.131
206.62.237.132,206.32.51.115
65.31.7.134,70.233.120.6
208.56.7.139,216.199.120.119
66.60.8.173,68.219.140.162
61.236.8.114,61.236.116.73
69.60.5.193,65.35.132.107
208.132.26.170,216.4.25.38
209.56.28.106,217.44.27.165
125.239.27.119,126.73.96.136
125.133.29.170,126.5.109.218
203.131.5.128,203.131.123.141
13.32.237.147,14.223.53.244
60.237.6.133,60.21.121.99
126.132.29.176,125.4.108.178
10.134.29.148,11.248.227.235
17.237.5.154,17.210.132.134
200.238.5.125,200.41.251.125
10.31.236.130,11.30.11.29
120.131.27.186,120.254.239.69
60.55.25.165,60.215.23.90
12.131.235.155,15.130.15.251
17.61.27.181,17.58.155.203
126.32.9.167,125.192.13.32
126.238.236.147,125.113.212.143
63.30.8.174,62.225.143.94
129.64.6.109,129.67.249.147
201.34.6.186,201.33.134.197
129.32.235.110,129.60.48.161
69.237.6.107,65.146.249.155
202.63.235.117,202.57.239.75
129.236.236.163,129.139.50.172
209.236.236.199,217.243.43.39
201.33.28.136,201.34.148.228
121.56.8.138,121.56.119.122
201.236.28.114,201.147.227.178
12.35.25.116,15.61.97.117
66.62.7.182,68.217.120.182
65.60.7.119,70.204.120.112
12.134.5.183,15.134.250.48
63.32.6.153,62.223.249.102
208.30.25.166,216.230.231.174
207.33.27.106,207.33.31.102
202.30.237.128,202.31.202.237
66.59.25.142,68.222.148.238
125.133.235.144,126.5.236.235
13.62.235.161,14.200.203.167
128.31.236.112,128.22.53.139
66.30.29.186,68.233.156.185
126.57.8.119,125.221.113.143
129.237.5.126,129.138.132.65
204.60.8.146,204.52.241.17
209.33.29.168,217.61.100.165
65.63.26.175,70.207.101.80
11.56.235.152,10.203.19.153
206.35.25.134,206.60.235.134
14.35.28.149,13.61.106.147
126.239.26.167,125.112.157.80
201.63.235.187,201.56.20.187
120.55.5.108,120.54.251.108
204.134.235.118,204.248.8.78
61.239.7.185,61.239.120.199
17.33.236.139,17.34.21.120
13.61.7.115,14.202.135.75
208.34.5.161,216.222.122.209
124.64.7.183,127.64.135.72
204.59.9.109,204.48.142.108
207.30.29.155,207.30.226.135
120.134.9.157,120.249.140.157
203.133.8.169,203.133.117.42
12.59.29.165,15.40.146.211
65.236.26.195,70.76.105.27
202.64.29.141,202.64.147.237
203.30.28.122,203.25.146.122
13.132.237.200,14.123.236.137
123.61.7.184,122.202.135.196
124.133.235.108,127.133.204.109
203.238.235.159,203.247.240.159
200.31.8.115,200.225.117.180
208.31.236.168,216.231.205.43
127.239.6.189,124.72.134.195
62.55.25.127,63.198.231.191
201.132.9.125,201.251.14.188
127.131.26.151,124.1.25.112
209.239.6.181,217.241.6.202
204.131.29.180,204.253.28.180
200.55.6.100,200.215.6.82
203.63.29.162,203.54.147.162
203.131.27.143,203.131.108.31
67.56.26.141,69.39.102.227
129.63.236.183,129.46.50.183
70.58.28.194,66.219.154.206
202.130.8.115,202.253.139.140
14.59.235.128,13.39.204.141
63.60.237.174,62.195.211.94
64.32.235.187,71.220.239.196
62.237.235.114,63.13.208.142
126.235.7.193,125.118.248.189
121.32.9.136,121.32.242.235
201.132.28.199,201.251.21.47
123.131.28.126,122.126.154.126
60.64.26.106,60.191.21.153
62.64.6.151,63.191.249.23
124.130.25.146,127.131.28.242
201.238.6.106,201.144.121.165
129.30.8.192,129.25.136.160
69.239.235.145,65.144.44.23
202.133.28.138,202.250.148.154
68.57.26.193,64.46.146.167
62.32.7.199,63.220.135.40
202.60.7.130,202.59.248.6
205.30.7.120,205.31.120.121
65.30.236.141,70.232.243.3
125.130.9.127,126.1.11.127
127.60.237.159,124.203.45.31
68.57.29.187,64.46.149.199
124.57.29.109,127.49.27.93
14.55.5.112,13.41.123.178
68.133.7.156,64.133.120.157
126.239.235.198,125.112.52.86
204.58.25.179,204.49.155.183
64.56.235.151,71.207.40.136
200.31.26.114,200.225.105.177
120.55.29.149,120.54.234.21
201.60.27.146,201.59.144.242
129.32.28.134,129.60.157.14
70.34.236.146,66.195.42.138
15.58.235.168,12.207.215.37
14.32.237.199,13.63.18.232
68.235.5.116,64.203.5.139
205.60.235.170,205.51.207.213
208.33.29.106,216.221.99.153
127.64.28.101,124.191.21.147
203.61.7.104,203.53.7.155
70.56.8.151,66.216.142.247
12.57.6.124,15.42.249.188
60.62.5.141,60.217.122.115
12.239.25.101,15.247.29.99
61.133.9.198,61.133.13.14
16.34.236.102,16.221.234.89
64.133.235.187,71.5.211.184
209.134.7.108,217.134.135.98
61.237.235.104,61.237.212.85
203.237.28.181,203.245.20.203
65.63.28.109,70.207.99.156
10.133.6.173,11.250.134.221
14.57.237.104,13.37.213.84
67.61.27.142,69.34.231.1
12.133.235.159,15.133.235.255
205.35.27.199,205.34.159.191
10.59.8.161,11.53.12.160
129.63.8.185,129.46.243.59
16.62.28.180,16.207.21.75
66.61.25.179,68.218.151.183
209.239.235.142,217.241.236.145
63.55.237.126,62.200.44.129
127.61.29.172,124.202.147.93
129.130.8.167,129.254.244.208
208.235.6.187,216.83.6.199
202.56.7.114,202.63.248.114
121.63.25.160,121.62.232.160
208.33.26.109,216.221.102.93
121.55.26.131,121.55.25.28
16.31.9.110,16.224.242.161
10.30.5.146,11.31.4.9
67.30.25.181,69.31.146.178
61.32.237.119,61.60.19.79
123.59.8.184,122.206.140.196
206.61.6.127,206.34.134.127
14.237.9.192,13.202.141.6
66.56.8.143,68.220.137.31
205.132.29.125,205.132.234.66
11.235.8.182,10.79.15.49
60.33.9.168,60.193.9.88
70.60.8.134,66.220.242.254
126.33.29.171,125.193.108.167
15.35.27.176,12.222.228.51
127.30.8.115,124.224.240.119
70.31.237.141,66.231.242.157
63.57.29.104,62.198.149.103
128.59.235.192,128.45.204.156
66.239.29.173,68.105.107.221
70.236.236.117,66.43.43.178
126.237.236.137,125.114.11.21
63.132.26.128,62.4.154.135
60.60.235.140,60.219.204.253
125.57.5.176,126.210.133.74
121.59.28.120,121.58.229.135
70.30.236.145,66.230.13.112
69.61.26.194,65.34.146.186
12.236.236.149,15.244.210.149
128.63.7.132,128.40.248.130
16.133.7.148,16.122.135.242
209.237.27.154,217.242.231.249
124.35.7.131,127.32.248.140
60.61.236.117,60.218.42.115
63.236.7.182,62.84.120.54
68.134.7.200,64.134.7.41
60.30.8.169,60.233.15.42
123.63.27.113,122.201.19.77
202.35.237.158,202.34.13.1
200.35.29.113,200.194.147.178
11.61.237.176,10.205.235.178
15.133.27.187,12.5.99.68
69.32.27.145,65.63.107.236
63.62.6.141,62.192.134.253
70.59.28.159,66.218.157.96
209.64.6.111,217.67.121.175
60.61.26.107,60.218.237.167
15.55.25.159,12.198.155.224
67.34.25.200,69.63.236.228
126.61.237.127,125.218.52.191
126.237.25.167,125.114.154.175
16.239.26.141,16.16.237.98
200.132.235.182,200.123.247.206
122.133.236.135,123.5.203.112
68.58.25.131,64.44.156.140
124.31.8.189,127.17.115.61
12.235.25.151,15.243.30.151
203.132.26.125,203.132.237.189
60.61.8.140,60.218.247.108
64.133.8.154,71.5.14.229
14.236.235.190,13.203.207.65
201.30.5.162,201.30.250.166
129.30.9.148,129.25.137.11
207.134.7.115,207.248.7.75
66.56.237.152,68.220.13.248
66.239.27.141,68.105.111.12
208.238.7.145,216.86.135.12
209.35.237.128,217.62.51.132
120.56.25.197,120.63.237.229
14.56.6.175,13.36.134.175
14.61.236.122,13.34.10.121
61.239.5.164,61.239.122.36
64.62.26.175,71.200.146.223
64.134.26.191,71.6.149.64
17.57.5.187,17.61.123.199
14.134.237.151,13.134.13.8
126.55.29.115,125.215.100.116
208.60.7.196,216.195.7.148
123.30.25.102,122.224.159.174
125.64.8.100,126.188.240.85
129.56.5.127,129.40.250.127
202.236.5.106,202.179.123.106
70.56.7.196,66.216.135.69
16.56.28.150,16.200.18.150
66.63.26.178,68.216.145.74
121.63.5.166,121.62.251.161
17.30.235.133,17.24.11.12
124.235.26.151,127.207.21.8
60.59.5.113,60.221.5.139
129.64.25.162,129.67.237.161
209.62.26.198,217.41.150.233
124.132.236.138,127.132.52.153
69.32.237.111,65.63.237.95
61.238.8.147,61.238.245.104
123.235.25.184,122.43.96.199
68.237.9.155,64.205.116.132
64.239.236.126,71.79.236.126
64.34.9.142,71.222.9.225
16.239.8.195,16.16.242.200
207.132.7.184,207.251.135.187
70.56.29.143,66.216.147.144
121.239.26.160,121.214.229.39
202.60.27.101,202.59.236.170
208.130.6.144,216.0.121.17
206.131.235.191,206.254.51.192
122.56.235.188,123.216.243.189
126.32.6.143,125.192.6.143
202.238.8.156,202.176.117.98
205.236.235.106,205.244.207.90
13.31.8.164,14.230.143.85
123.132.6.106,122.123.134.106
17.31.26.137,17.25.22.153
204.133.237.157,204.250.44.131
203.62.236.189,203.55.45.66
12.236.27.179,15.244.19.207
126.238.235.146,125.113.208.109
129.130.236.172,129.254.42.162
16.61.235.164,16.205.244.82
14.132.237.121,13.132.205.71
15.237.25.152,12.114.158.154
65.34.26.126,70.220.101.190
121.132.25.155,121.132.96.120
123.236.7.162,122.44.135.209
15.237.8.131,12.114.142.247
120.62.25.170,120.56.100.38
209.235.6.165,217.244.249.91
60.35.7.180,60.195.120.77
200.238.6.200,200.41.249.52
69.32.7.185,65.63.120.199
13.237.25.168,14.21.96.216
120.236.7.178,120.179.248.177
209.238.27.171,217.240.100.164
202.133.9.143,202.250.136.144
65.35.237.132,70.221.202.252
65.63.237.112,70.207.203.179
205.60.26.170,205.51.110.165
200.30.29.179,200.224.19.204
63.57.9.101,62.198.143.157
16.237.9.119,16.18.139.79
63.30.28.191,62.225.147.64
69.131.5.107,65.253.5.155
208.55.6.171,216.201.121.84
205.55.28.128,205.57.26.246
61.35.29.152,61.63.20.249
11.238.8.163,10.73.9.91
204.130.235.164,204.252.239.220
200.55.7.161,200.215.7.42
61.239.27.100,61.239.111.85
66.239.235.120,68.105.236.69
207.64.29.105,207.67.18.165
67.31.236.124,69.30.13.189
209.130.237.103,217.128.212.144
64.62.235.131,71.200.23.144
204.235.26.186,204.151.109.57
124.238.5.189,127.201.4.189
63.34.25.115,62.220.96.76
204.31.29.154,204.25.101.153
126.131.25.168,125.0.235.85
64.133.6.155,71.5.6.135
69.55.6.145,65.41.6.238
16.134.7.166,16.121.135.81
205.236.29.151,205.244.21.104
201.239.237.151,201.145.203.16
70.57.8.145,66.217.8.150
206.60.28.122,206.35.229.134
13.63.6.173,14.201.6.221
200.130.8.104,200.125.140.104
121.238.235.170,121.215.211.38
67.131.9.182,69.128.139.78
201.62.27.175,201.57.28.47
61.32.8.104,61.60.142.88
64.55.28.149,71.199.20.234
126.55.25.150,125.215.97.105
70.130.7.102,66.126.248.81
64.32.6.119,71.220.121.143
121.235.7.123,121.209.120.184
203.63.7.110,203.54.135.94
65.59.237.105,70.202.18.170
15.30.6.119,12.231.249.136
65.239.25.142,70.79.97.225
61.62.27.114,61.32.151.114
125.57.29.126,126.210.149.65
10.131.236.116,11.254.11.180
68.60.26.114,64.43.26.113
69.133.28.194,65.250.237.94
201.32.6.126,201.35.249.129
13.30.7.113,14.231.135.176
202.33.9.145,202.33.12.138
203.131.29.102,203.131.107.174
14.63.8.160,13.32.247.35
66.30.8.177,68.233.138.202
15.133.235.133,12.5.235.131
200.55.5.116,200.215.4.77
208.239.25.166,216.87.29.161
124.131.5.146,127.130.250.118
206.55.27.108,206.41.23.156
209.32.7.198,217.60.7.222
63.61.25.169,62.194.153.86
65.134.237.145,70.6.204.111
70.34.8.110,66.195.247.158
127.35.9.163,124.221.14.95
126.238.28.115,125.113.28.115
60.236.28.136,60.20.18.137
129.35.236.196,129.63.242.138
11.61.25.185,10.205.21.59
67.58.5.173,69.36.123.210
11.61.29.155,10.205.18.152
69.33.9.173,65.62.247.92
200.55.9.152,200.215.12.153
206.56.27.178,206.36.159.74
200.59.26.185,200.223.17.68
63.33.236.143,62.222.44.144
207.238.29.173,207.151.234.162
209.60.28.159,217.43.27.127
70.61.9.138,66.221.8.230
120.63.236.169,120.57.237.36
200.239.25.123,200.40.157.68
201.58.25.159,201.60.228.159
203.33.9.182,203.34.141.201
129.59.235.157,129.42.40.253
201.134.28.112,201.249.149.143
201.34.236.112,201.33.10.79
122.62.236.171,123.222.235.84
202.133.6.109,202.250.134.99
208.56.237.133,216.199.234.10
128.55.27.187,128.39.108.71
204.239.236.106,204.145.245.154
11.59.8.129,10.200.136.135
65.57.26.190,70.201.105.62
64.55.29.170,71.199.21.165
123.60.236.141,122.203.205.114
200.35.7.164,200.194.135.220
125.133.236.152,126.5.234.152
205.58.9.190,205.53.117.65
124.235.8.108,127.207.9.157
203.236.7.199,203.244.248.39
202.58.236.172,202.60.20.162
66.131.7.121,68.1.7.123
121.34.6.154,121.34.134.250
66.63.237.151,68.216.18.119
61.133.8.115,61.133.12.115
62.35.8.138,63.222.243.105
125.134.7.105,126.7.135.87
124.57.9.194,127.49.13.129
202.237.28.181,202.178.147.77
64.55.9.167,71.199.11.40
62.58.237.123,63.201.19.184
203.34.26.142,203.33.230.241
124.33.28.170,127.34.229.37
16.235.26.192,16.23.17.47
14.58.29.104,13.38.27.168
67.133.28.149,69.133.28.244
201.60.9.140,201.59.142.115
15.61.25.195,12.202.229.251
66.32.7.172,68.192.248.34
61.238.5.129,61.238.250.9
124.62.5.119,127.54.4.79
70.239.7.105,66.41.7.107
15.238.7.108,12.113.7.172
70.63.6.156,66.222.134.157
66.238.26.142,68.104.106.158
204.63.25.117,204.54.233.139
200.131.5.178,200.124.133.74
204.235.27.179,204.151.108.200
120.57.235.148,120.62.43.245
208.235.26.118,216.83.25.177
202.62.237.187,202.56.50.187
120.62.5.142,120.56.122.145
14.61.26.104,13.34.149.151
200.33.6.145,200.193.121.104
120.239.236.192,120.176.50.222
205.61.5.130,205.50.251.253
11.235.9.184,10.79.14.69
125.61.25.150,126.213.101.241
209.55.28.112,217.38.155.181
207.63.8.146,207.54.246.245
63.130.25.194,62.3.227.138
68.235.27.195,64.203.23.132
126.60.6.149,125.219.249.107
11.238.28.149,10.73.21.21
206.62.235.129,206.32.52.245
121.131.7.124,121.128.248.188
11.235.6.195,10.79.6.231
209.64.28.183,217.67.101.48
204.34.7.167,204.32.135.88
14.58.8.101,13.38.8.107
60.35.235.112,60.195.200.74
124.57.8.162,127.49.12.173
68.131.8.136,64.128.140.229
14.60.27.160,13.35.231.210
125.130.26.179,126.1.30.204
10.132.6.186,11.251.121.57
207.56.27.110,207.48.99.174
67.133.7.141,69.133.7.226
124.63.5.138,127.55.122.233
70.239.28.100,66.41.29.149
67.62.29.113,69.32.18.178
61.132.29.117,61.132.147.180
204.132.29.156,204.251.29.3
63.238.237.170,62.87.10.218
200.131.26.140,200.124.154.140
209.63.29.151,217.40.229.15
60.34.5.200,60.194.123.198
68.33.5.146,64.61.123.241
126.61.29.133,125.218.147.26
206.134.5.171,206.248.251.40
125.31.29.183,126.238.227.48
68.237.236.129,64.205.243.109
124.132.9.195,127.132.245.67
66.60.5.166,68.219.133.217
200.237.237.184,200.42.18.70
61.59.5.196,61.38.132.195
124.237.6.161,127.202.249.86
13.238.29.116,14.22.101.180
64.236.236.156,71.76.44.227
125.63.237.139,126.215.205.23
14.31.26.129,13.17.110.227
62.56.7.153,63.203.7.228
15.239.5.180,12.112.133.53
125.32.29.110,126.192.237.145
209.63.7.154,217.40.248.25
201.64.29.123,201.124.234.71
66.62.26.135,68.217.106.255
202.132.235.195,202.251.240.115
69.64.9.133,65.124.142.131
129.239.7.200,129.136.248.168
201.134.26.117,201.249.145.179
14.132.7.134,13.132.120.241
129.238.25.190,129.137.232.62
129.60.235.128,129.44.207.234
129.55.27.160,129.39.96.171
60.134.8.129,60.120.12.144
11.64.27.114,10.128.159.74
204.130.26.132,204.252.105.10
123.235.6.107,122.43.121.152
62.133.26.152,63.122.153.103
122.32.28.176,123.192.108.183
10.64.26.155,11.127.234.135
127.63.5.200,124.201.122.234
16.57.9.156,16.201.9.156
202.32.27.162,202.32.27.161
209.57.237.184,217.45.236.58
207.131.237.190,207.255.236.62
125.130.237.184,126.1.204.184
206.61.25.185,206.34.153.57
14.57.26.114,13.37.30.118
127.134.8.159,124.6.137.96
203.238.9.153,203.247.8.135
203.61.29.145,203.53.29.118
67.56.6.192,69.39.121.86
66.130.237.100,68.0.243.147
14.62.27.151,13.33.28.16
67.57.28.124,69.38.237.189
206.58.9.195,206.39.247.251
61.33.235.194,61.61.204.109
127.56.25.112,124.207.25.77
69.133.9.152,65.250.241.134
208.58.26.137,216.197.22.148
208.31.29.150,216.231.18.22
66.32.236.115,68.192.50.116
123.237.25.101,122.45.20.107
60.58.29.130,60.220.106.249
63.64.5.129,62.131.122.144
11.133.6.133,10.5.6.245
70.59.235.100,66.218.48.157
208.236.6.182,216.84.6.201
65.30.27.186,70.232.24.70
62.34.235.122,63.223.212.186
200.58.235.126,200.222.52.190
62.64.8.106,63.191.247.154
11.130.6.125,10.1.121.188
70.64.9.191,66.128.245.191
61.132.235.161,61.132.20.35
206.58.29.101,206.39.229.156
204.239.27.138,204.145.27.118
65.35.235.150,70.221.207.9
64.55.6.105,71.199.6.88
13.238.6.189,14.22.121.60
70.239.6.110,66.41.6.81
124.61.6.136,127.53.6.231
61.57.7.113,61.37.120.139
65.132.5.127,70.4.132.128
129.58.8.155,129.43.240.155
206.58.237.104,206.39.18.88
69.131.6.136,65.253.6.153
206.57.25.152,206.37.30.102
16.239.5.171,16.16.250.39
203.133.237.117,203.133.242.140
200.60.5.101,200.219.133.90
121.131.25.155,121.128.239.251
205.57.25.194,205.54.149.65
121.239.5.182,121.214.251.206
10.33.7.200,11.33.120.58
125.235.29.120,126.78.157.70
125.32.9.101,126.192.242.156
11.59.5.105,10.200.132.84
126.58.25.118,125.222.147.113
206.30.29.189,206.16.98.189
206.55.29.198,206.41.19.241
17.236.25.188,17.211.96.66
13.55.25.104,14.199.20.149
124.62.236.169,127.54.202.212
10.60.6.165,11.51.249.34
62.30.236.115,63.225.13.176
16.130.9.133,16.124.141.108
65.34.235.168,70.220.239.214
208.30.6.195,216.230.249.52
205.131.27.164,205.129.96.45
206.35.29.160,206.60.236.43
202.35.26.200,202.34.153.21
125.132.29.185,126.4.27.185
64.235.27.100,71.73.104.100
17.235.29.180,17.213.99.204
201.61.27.122,201.58.151.70
64.34.29.124,71.222.29.125
70.55.7.120,66.214.135.184
10.56.235.131,11.55.52.139
200.60.237.174,200.219.21.46
11.55.5.178,10.198.133.54
124.238.7.118,127.201.7.118
68.30.8.170,64.22.11.37
207.132.237.117,207.251.53.140
64.59.7.105,71.204.135.104
12.130.26.171,15.131.109.91
69.31.27.122,65.23.23.133
60.61.28.126,60.218.235.129
17.60.27.135,17.59.236.128
205.130.27.169,205.128.147.40
66.131.25.148,68.1.26.12
120.130.236.157,120.255.236.131
66.235.235.142,68.110.51.113
128.238.235.103,128.208.20.144
69.60.9.168,65.35.138.171
201.60.235.101,201.59.51.98
203.61.6.119,203.53.6.79
63.62.7.119,62.192.135.72
123.131.6.173,122.126.134.163
69.131.28.102,65.253.26.89
13.131.29.144,14.124.237.143
125.239.6.175,126.73.121.95
65.62.8.142,70.206.241.14
60.239.27.161,60.22.235.35
17.31.5.165,17.25.4.37
66.55.28.126,68.215.108.65
120.59.236.177,120.61.236.180
10.239.5.198,11.183.5.166
63.32.8.168,62.223.246.164
14.35.7.107,13.61.120.148
11.35.5.140,10.223.4.243
11.62.9.128,10.207.245.252
68.239.7.109,64.207.120.92
69.62.237.173,65.32.53.221
207.132.9.136,207.251.138.234
16.59.5.144,16.203.122.143
127.61.27.119,124.202.148.72
60.130.235.110,60.127.204.158
66.60.9.127,68.219.141.127
206.58.27.160,206.39.227.94
15.131.235.131,12.1.200.255
10.35.7.197,11.34.135.218
202.56.8.127,202.63.246.127
16.237.28.160,16.18.156.221
12.236.235.184,15.244.215.197
62.134.29.129,63.121.101.151
121.235.25.171,121.209.109.168
16.61.9.190,16.205.117.190
16.56.25.158,16.200.21.158
129.132.5.144,129.251.132.117
126.32.25.177,125.192.30.201
124.31.25.149,127.17.108.139
65.236.7.200,70.76.120.217
64.236.25.183,71.76.238.207
206.130.5.190,206.255.133.190
200.34.25.166,200.195.239.169
120.60.28.170,120.59.235.41
206.57.29.102,206.37.26.89
207.131.236.150,207.255.237.113
63.61.27.100,62.194.155.154
10.64.6.152,11.127.249.121
126.60.237.148,125.219.12.244
65.55.29.173,70.199.109.45
62.235.6.135,63.10.134.159
64.130.7.142,71.3.7.30
63.32.26.128,62.223.233.96
202.239.28.132,202.177.98.131
208.56.29.103,216.199.108.168
122.61.6.137,123.221.121.122
124.64.6.144,127.64.134.141
207.236.9.101,207.148.13.85
63.235.7.135,62.82.248.255
70.58.27.112,66.219.156.136
128.237.237.111,128.210.52.159
63.130.237.111,62.3.51.80
10.63.7.191,11.48.248.64
12.235.7.199,15.243.7.32
204.34.28.188,204.32.146.189
202.63.28.173,202.57.29.34
65.63.9.158,70.207.112.30
61.239.9.193,61.239.114.227
120.55.9.187,120.54.242.199
122.60.6.122,123.220.134.69
205.61.237.111,205.50.11.175
203.130.28.111,203.130.155.159
204.131.6.127,204.253.6.127
121.131.8.152,121.128.241.121
66.35.8.119,68.195.118.112
67.59.7.175,69.37.7.223
200.64.28.153,200.188.156.229
125.58.27.195,126.208.232.136
66.62.237.136,68.217.204.119
65.33.8.106,70.222.240.85
14.239.8.125,13.200.246.124
64.34.8.128,71.222.8.237
13.31.26.136,14.230.146.229
13.131.235.196,14.124.8.52
70.236.235.105,66.43.47.150
206.30.236.152,206.16.243.101
204.58.28.142,204.49.157.110
62.59.25.174,63.200.146.46
124.64.237.182,127.64.20.73
70.60.237.155,66.220.11.135
208.55.29.142,216.201.98.110
16.64.8.130,16.188.116.245
209.57.25.100,217.45.25.164
10.133.26.165,11.250.154.165
203.34.6.164,203.33.249.42
121.35.5.163,121.35.5.36
15.237.6.139,12.114.134.152
63.55.9.159,62.200.245.96
60.32.236.172,60.192.244.162
205.31.5.161,205.30.132.37
209.59.25.172,217.46.159.210
67.131.28.172,69.128.149.83
207.238.236.187,207.151.52.196
70.34.25.105,66.195.235.107
67.130.25.184,69.129.158.198
67.64.28.111,69.64.98.80
121.31.29.133,121.25.99.117
63.59.235.179,62.197.200.179
17.59.235.119,17.62.11.79
63.56.6.150,62.199.121.9
201.55.28.160,201.55.106.163
65.58.8.161,70.203.138.223
63.61.6.161,62.194.134.218
69.59.6.155,65.37.6.152
206.61.9.148,206.34.139.237
127.62.25.118,124.200.28.78
66.60.26.155,68.219.146.135
68.31.6.141,64.23.6.236
204.30.9.196,204.24.245.163
63.235.237.153,62.82.19.121
64.33.9.108,71.221.119.109
70.134.7.118,66.120.248.142
203.239.7.193,203.246.248.76
10.30.26.120,11.31.29.185
201.30.9.152,201.30.246.231
121.239.235.111,121.214.40.159
11.60.237.176,10.204.20.53
122.35.7.167,123.194.248.223
126.31.29.162,125.230.148.221
