13.41.107.98,14.55.25.132
126.212.105.114,125.60.26.149
66.47.12.76,70.235.9.176
15.67.40.195,12.64.235.189
64.47.233.59,68.56.26.197
14.206.44.144,13.58.235.131
120.32.11.116,120.32.236.136
11.50.135.56,10.61.7.185
62.87.237.190,63.238.25.190
64.133.96.180,68.133.27.181
12.206.139.171,15.59.8.107
15.43.15.215,12.56.235.163
62.198.44.118,63.57.235.194
126.195.236.120,125.35.236.120
14.222.147.12,13.33.27.140
128.64.210.1,128.64.237.158
200.121.50.127,200.134.237.143
200.224.11.34,200.30.9.165
123.111.235.81,122.235.237.102
120.33.6.76,120.33.6.115
127.131.211.64,124.130.235.127
203.130.156.28,203.130.25.156
203.133.121.23,203.133.6.128
204.55.135.91,204.62.7.171
120.16.11.17,120.31.236.146
61.60.156.239,61.32.27.151
124.223.102.153,127.32.26.130
126.211.212.74,125.56.237.177
69.209.20.246,67.239.28.146
63.12.156.171,62.236.25.164
12.7.15.165,15.134.9.169
121.61.6.186,121.61.6.184
125.218.151.129,126.61.25.126
216.84.29.137,208.236.26.118
128.62.249.133,128.35.6.122
216.197.19.27,208.58.28.152
14.23.121.25,13.239.6.153
123.5.118.186,122.133.9.196
200.193.109.148,200.33.29.139
205.244.16.49,205.236.25.178
69.33.100.167,67.63.28.193
205.243.31.218,205.235.27.162
201.249.133.243,201.134.5.147
17.133.26.217,17.133.28.166
15.60.138.156,12.34.9.101
125.231.121.19,126.30.6.140
61.37.237.51,61.57.236.179
12.198.134.200,15.55.6.183
205.34.134.223,205.35.6.161
120.17.98.133,120.30.26.133
61.134.4.208,61.134.5.167
10.128.142.150,11.64.9.105
217.240.99.153,209.238.28.102
126.215.200.247,125.63.235.151
203.32.146.115,203.35.29.131
70.128.132.209,65.64.5.162
68.222.134.222,66.59.6.174
62.221.101.81,63.35.26.161
14.202.51.233,13.61.235.144
200.43.44.224,200.236.235.159
12.113.13.51,15.238.9.181
204.53.4.241,204.61.5.150
207.255.120.34,207.131.7.173
123.193.19.181,122.33.25.117
204.32.132.124,204.34.5.156
15.38.132.44,12.55.5.165
122.45.244.87,123.237.235.103
69.209.4.19,67.239.5.148
216.83.245.71,208.235.236.184
216.85.106.206,208.237.29.178
202.62.133.162,202.57.5.165
123.222.120.12,122.62.7.147
129.45.28.79,129.61.27.179
66.193.208.169,70.33.235.166
125.230.133.180,126.31.5.117
128.47.156.218,128.56.27.164
126.214.142.249,125.62.9.154
71.207.45.183,64.56.236.119
122.43.115.167,123.235.8.104
121.61.22.107,121.61.26.100
200.221.29.123,200.57.29.155
200.223.8.161,200.59.9.160
122.45.22.79,123.237.26.115
217.63.117.152,209.34.9.103
121.63.112.181,121.62.8.176
12.202.227.234,15.61.29.193
63.225.149.123,62.30.26.152
120.177.204.125,120.238.237.140
200.219.155.179,200.60.25.117
126.217.112.182,125.55.8.182
16.199.101.149,16.55.28.105
11.55.136.131,10.56.8.156
206.32.51.115,206.62.237.132
70.233.120.6,65.31.7.134
216.199.120.119,208.56.7.139
68.219.140.162,66.60.8.173
61.236.116.73,61.236.8.114
65.35.132.107,69.60.5.193
216.4.25.38,208.132.26.170
217.44.27.165,209.56.28.106
126.73.96.136,125.239.27.119
126.5.109.218,125.133.29.170
203.131.123.141,203.131.5.128
14.223.53.244,13.32.237.147
60.21.121.99,60.237.6.133
125.4.108.178,126.132.29.176
11.248.227.235,10.134.29.148
17.210.132.134,17.237.5.154
200.41.251.125,200.238.5.125
11.30.11.29,10.31.236.130
120.254.239.69,120.131.27.186
60.215.23.90,60.55.25.165
15.130.15.251,12.131.235.155
17.58.155.203,17.61.27.181
125.192.13.32,126.32.9.167
125.113.212.143,126.238.236.147
62.225.143.94,63.30.8.174
129.67.249.147,129.64.6.109
201.33.134.197,201.34.6.186
129.60.48.161,129.32.235.110
65.146.249.155,69.237.6.107
202.57.239.75,202.63.235.117
129.139.50.172,129.236.236.163
217.243.43.39,209.236.236.199
201.34.148.228,201.33.28.136
121.56.119.122,121.56.8.138
201.147.227.178,201.236.28.114
15.61.97.117,12.35.25.116
68.217.120.182,66.62.7.182
70.204.120.112,65.60.7.119
15.134.250.48,12.134.5.183
62.223.249.102,63.32.6.153
216.230.231.174,208.30.25.166
207.33.31.102,207.33.27.106
202.31.202.237,202.30.237.128
68.222.148.238,66.59.25.142
126.5.236.235,125.133.235.144
14.200.203.167,13.62.235.161
128.22.53.139,128.31.236.112
68.233.156.185,66.30.29.186
125.221.113.143,126.57.8.119
129.138.132.65,129.237.5.126
204.52.241.17,204.60.8.146
217.61.100.165,209.33.29.168
70.207.101.80,65.63.26.175
10.203.19.153,11.56.235.152
206.60.235.134,206.35.25.134
13.61.106.147,14.35.28.149
125.112.157.80,126.239.26.167
201.56.20.187,201.63.235.187
120.54.251.108,120.55.5.108
204.248.8.78,204.134.235.118
61.239.120.199,61.239.7.185
17.34.21.120,17.33.236.139
14.202.135.75,13.61.7.115
216.222.122.209,208.34.5.161
127.64.135.72,124.64.7.183
204.48.142.108,204.59.9.109
207.30.226.135,207.30.29.155
120.249.140.157,120.134.9.157
203.133.117.42,203.133.8.169
15.40.146.211,12.59.29.165
70.76.105.27,65.236.26.195
202.64.147.237,202.64.29.141
203.25.146.122,203.30.28.122
14.123.236.137,13.132.237.200
122.202.135.196,123.61.7.184
127.133.204.109,124.133.235.108
203.247.240.159,203.238.235.159
200.225.117.180,200.31.8.115
216.231.205.43,208.31.236.168
124.72.134.195,127.239.6.189
63.198.231.191,62.55.25.127
201.251.14.188,201.132.9.125
124.1.25.112,127.131.26.151
217.241.6.202,209.239.6.181
204.253.28.180,204.131.29.180
200.215.6.82,200.55.6.100
203.54.147.162,203.63.29.162
203.131.108.31,203.131.27.143
69.39.102.227,67.56.26.141
129.46.50.183,129.63.236.183
66.219.154.206,70.58.28.194
202.253.139.140,202.130.8.115
13.39.204.141,14.59.235.128
62.195.211.94,63.60.237.174
71.220.239.196,64.32.235.187
63.13.208.142,62.237.235.114
125.118.248.189,126.235.7.193
121.32.242.235,121.32.9.136
201.251.21.47,201.132.28.199
122.126.154.126,123.131.28.126
60.191.21.153,60.64.26.106
63.191.249.23,62.64.6.151
127.131.28.242,124.130.25.146
201.144.121.165,201.238.6.106
129.25.136.160,129.30.8.192
65.144.44.23,69.239.235.145
202.250.148.154,202.133.28.138
64.46.146.167,68.57.26.193
63.220.135.40,62.32.7.199
202.59.248.6,202.60.7.130
205.31.120.121,205.30.7.120
70.232.243.3,65.30.236.141
126.1.11.127,125.130.9.127
124.203.45.31,127.60.237.159
64.46.149.199,68.57.29.187
127.49.27.93,124.57.29.109
13.41.123.178,14.55.5.112
64.133.120.157,68.133.7.156
125.112.52.86,126.239.235.198
204.49.155.183,204.58.25.179
71.207.40.136,64.56.235.151
200.225.105.177,200.31.26.114
120.54.234.21,120.55.29.149
201.59.144.242,201.60.27.146
129.60.157.14,129.32.28.134
66.195.42.138,70.34.236.146
12.207.215.37,15.58.235.168
13.63.18.232,14.32.237.199
64.203.5.139,68.235.5.116
205.51.207.213,205.60.235.170
216.221.99.153,208.33.29.106
124.191.21.147,127.64.28.101
203.53.7.155,203.61.7.104
66.216.142.247,70.56.8.151
15.42.249.188,12.57.6.124
60.217.122.115,60.62.5.141
15.247.29.99,12.239.25.101
61.133.13.14,61.133.9.198
16.221.234.89,16.34.236.102
71.5.211.184,64.133.235.187
217.134.135.98,209.134.7.108
61.237.212.85,61.237.235.104
203.245.20.203,203.237.28.181
70.207.99.156,65.63.28.109
11.250.134.221,10.133.6.173
13.37.213.84,14.57.237.104
69.34.231.1,67.61.27.142
15.133.235.255,12.133.235.159
205.34.159.191,205.35.27.199
11.53.12.160,10.59.8.161
129.46.243.59,129.63.8.185
16.207.21.75,16.62.28.180
68.218.151.183,66.61.25.179
217.241.236.145,209.239.235.142
62.200.44.129,63.55.237.126
124.202.147.93,127.61.29.172
129.254.244.208,129.130.8.167
216.83.6.199,208.235.6.187
202.63.248.114,202.56.7.114
121.62.232.160,121.63.25.160
216.221.102.93,208.33.26.109
121.55.25.28,121.55.26.131
16.224.242.161,16.31.9.110
11.31.4.9,10.30.5.146
69.31.146.178,67.30.25.181
61.60.19.79,61.32.237.119
122.206.140.196,123.59.8.184
206.34.134.127,206.61.6.127
13.202.141.6,14.237.9.192
68.220.137.31,66.56.8.143
205.132.234.66,205.132.29.125
10.79.15.49,11.235.8.182
60.193.9.88,60.33.9.168
66.220.242.254,70.60.8.134
125.193.108.167,126.33.29.171
12.222.228.51,15.35.27.176
124.224.240.119,127.30.8.115
66.231.242.157,70.31.237.141
62.198.149.103,63.57.29.104
128.45.204.156,128.59.235.192
68.105.107.221,66.239.29.173
66.43.43.178,70.236.236.117
125.114.11.21,126.237.236.137
62.4.154.135,63.132.26.128
60.219.204.253,60.60.235.140
126.210.133.74,125.57.5.176
121.58.229.135,121.59.28.120
66.230.13.112,70.30.236.145
65.34.146.186,69.61.26.194
15.244.210.149,12.236.236.149
128.40.248.130,128.63.7.132
16.122.135.242,16.133.7.148
217.242.231.249,209.237.27.154
127.32.248.140,124.35.7.131
60.218.42.115,60.61.236.117
62.84.120.54,63.236.7.182
64.134.7.41,68.134.7.200
60.233.15.42,60.30.8.169
122.201.19.77,123.63.27.113
202.34.13.1,202.35.237.158
200.194.147.178,200.35.29.113
10.205.235.178,11.61.237.176
12.5.99.68,15.133.27.187
65.63.107.236,69.32.27.145
62.192.134.253,63.62.6.141
66.218.157.96,70.59.28.159
217.67.121.175,209.64.6.111
60.218.237.167,60.61.26.107
12.198.155.224,15.55.25.159
69.63.236.228,67.34.25.200
125.218.52.191,126.61.237.127
125.114.154.175,126.237.25.167
16.16.237.98,16.239.26.141
200.123.247.206,200.132.235.182
123.5.203.112,122.133.236.135
64.44.156.140,68.58.25.131
127.17.115.61,124.31.8.189
15.243.30.151,12.235.25.151
203.132.237.189,203.132.26.125
60.218.247.108,60.61.8.140
71.5.14.229,64.133.8.154
13.203.207.65,14.236.235.190
201.30.250.166,201.30.5.162
129.25.137.11,129.30.9.148
207.248.7.75,207.134.7.115
68.220.13.248,66.56.237.152
68.105.111.12,66.239.27.141
216.86.135.12,208.238.7.145
217.62.51.132,209.35.237.128
120.63.237.229,120.56.25.197
13.36.134.175,14.56.6.175
13.34.10.121,14.61.236.122
61.239.122.36,61.239.5.164
71.200.146.223,64.62.26.175
71.6.149.64,64.134.26.191
17.61.123.199,17.57.5.187
13.134.13.8,14.134.237.151
125.215.100.116,126.55.29.115
216.195.7.148,208.60.7.196
122.224.159.174,123.30.25.102
126.188.240.85,125.64.8.100
129.40.250.127,129.56.5.127
202.179.123.106,202.236.5.106
66.216.135.69,70.56.7.196
16.200.18.150,16.56.28.150
68.216.145.74,66.63.26.178
121.62.251.161,121.63.5.166
17.24.11.12,17.30.235.133
127.207.21.8,124.235.26.151
60.221.5.139,60.59.5.113
129.67.237.161,129.64.25.162
217.41.150.233,209.62.26.198
127.132.52.153,124.132.236.138
65.63.237.95,69.32.237.111
61.238.245.104,61.238.8.147
122.43.96.199,123.235.25.184
64.205.116.132,68.237.9.155
71.79.236.126,64.239.236.126
71.222.9.225,64.34.9.142
16.16.242.200,16.239.8.195
207.251.135.187,207.132.7.184
66.216.147.144,70.56.29.143
121.214.229.39,121.239.26.160
202.59.236.170,202.60.27.101
216.0.121.17,208.130.6.144
206.254.51.192,206.131.235.191
123.216.243.189,122.56.235.188
125.192.6.143,126.32.6.143
202.176.117.98,202.238.8.156
205.244.207.90,205.236.235.106
14.230.143.85,13.31.8.164
122.123.134.106,123.132.6.106
17.25.22.153,17.31.26.137
204.250.44.131,204.133.237.157
203.55.45.66,203.62.236.189
15.244.19.207,12.236.27.179
125.113.208.109,126.238.235.146
129.254.42.162,129.130.236.172
16.205.244.82,16.61.235.164
13.132.205.71,14.132.237.121
12.114.158.154,15.237.25.152
70.220.101.190,65.34.26.126
121.132.96.120,121.132.25.155
122.44.135.209,123.236.7.162
12.114.142.247,15.237.8.131
120.56.100.38,120.62.25.170
217.244.249.91,209.235.6.165
60.195.120.77,60.35.7.180
200.41.249.52,200.238.6.200
65.63.120.199,69.32.7.185
14.21.96.216,13.237.25.168
120.179.248.177,120.236.7.178
217.240.100.164,209.238.27.171
202.250.136.144,202.133.9.143
70.221.202.252,65.35.237.132
70.207.203.179,65.63.237.112
205.51.110.165,205.60.26.170
200.224.19.204,200.30.29.179
62.198.143.157,63.57.9.101
16.18.139.79,16.237.9.119
62.225.147.64,63.30.28.191
65.253.5.155,69.131.5.107
216.201.121.84,208.55.6.171
205.57.26.246,205.55.28.128
61.63.20.249,61.35.29.152
10.73.9.91,11.238.8.163
204.252.239.220,204.130.235.164
200.215.7.42,200.55.7.161
61.239.111.85,61.239.27.100
68.105.236.69,66.239.235.120
207.67.18.165,207.64.29.105
69.30.13.189,67.31.236.124
217.128.212.144,209.130.237.103
71.200.23.144,64.62.235.131
204.151.109.57,204.235.26.186
127.201.4.189,124.238.5.189
62.220.96.76,63.34.25.115
204.25.101.153,204.31.29.154
125.0.235.85,126.131.25.168
71.5.6.135,64.133.6.155
65.41.6.238,69.55.6.145
16.121.135.81,16.134.7.166
205.244.21.104,205.236.29.151
201.145.203.16,201.239.237.151
66.217.8.150,70.57.8.145
206.35.229.134,206.60.28.122
14.201.6.221,13.63.6.173
200.125.140.104,200.130.8.104
121.215.211.38,121.238.235.170
69.128.139.78,67.131.9.182
201.57.28.47,201.62.27.175
61.60.142.88,61.32.8.104
71.199.20.234,64.55.28.149
125.215.97.105,126.55.25.150
66.126.248.81,70.130.7.102
71.220.121.143,64.32.6.119
121.209.120.184,121.235.7.123
203.54.135.94,203.63.7.110
70.202.18.170,65.59.237.105
12.231.249.136,15.30.6.119
70.79.97.225,65.239.25.142
61.32.151.114,61.62.27.114
126.210.149.65,125.57.29.126
11.254.11.180,10.131.236.116
64.43.26.113,68.60.26.114
65.250.237.94,69.133.28.194
201.35.249.129,201.32.6.126
14.231.135.176,13.30.7.113
202.33.12.138,202.33.9.145
203.131.107.174,203.131.29.102
13.32.247.35,14.63.8.160
68.233.138.202,66.30.8.177
12.5.235.131,15.133.235.133
200.215.4.77,200.55.5.116
216.87.29.161,208.239.25.166
127.130.250.118,124.131.5.146
206.41.23.156,206.55.27.108
217.60.7.222,209.32.7.198
62.194.153.86,63.61.25.169
70.6.204.111,65.134.237.145
66.195.247.158,70.34.8.110
124.221.14.95,127.35.9.163
125.113.28.115,126.238.28.115
60.20.18.137,60.236.28.136
129.63.242.138,129.35.236.196
10.205.21.59,11.61.25.185
69.36.123.210,67.58.5.173
10.205.18.152,11.61.29.155
65.62.247.92,69.33.9.173
200.215.12.153,200.55.9.152
206.36.159.74,206.56.27.178
200.223.17.68,200.59.26.185
62.222.44.144,63.33.236.143
207.151.234.162,207.238.29.173
217.43.27.127,209.60.28.159
66.221.8.230,70.61.9.138
120.57.237.36,120.63.236.169
200.40.157.68,200.239.25.123
201.60.228.159,201.58.25.159
203.34.141.201,203.33.9.182
129.42.40.253,129.59.235.157
201.249.149.143,201.134.28.112
201.33.10.79,201.34.236.112
123.222.235.84,122.62.236.171
202.250.134.99,202.133.6.109
216.199.234.10,208.56.237.133
128.39.108.71,128.55.27.187
204.145.245.154,204.239.236.106
10.200.136.135,11.59.8.129
70.201.105.62,65.57.26.190
71.199.21.165,64.55.29.170
122.203.205.114,123.60.236.141
200.194.135.220,200.35.7.164
126.5.234.152,125.133.236.152
205.53.117.65,205.58.9.190
127.207.9.157,124.235.8.108
203.244.248.39,203.236.7.199
202.60.20.162,202.58.236.172
68.1.7.123,66.131.7.121
121.34.134.250,121.34.6.154
68.216.18.119,66.63.237.151
61.133.12.115,61.133.8.115
63.222.243.105,62.35.8.138
126.7.135.87,125.134.7.105
127.49.13.129,124.57.9.194
202.178.147.77,202.237.28.181
71.199.11.40,64.55.9.167
63.201.19.184,62.58.237.123
203.33.230.241,203.34.26.142
127.34.229.37,124.33.28.170
16.23.17.47,16.235.26.192
13.38.27.168,14.58.29.104
69.133.28.244,67.133.28.149
201.59.142.115,201.60.9.140
12.202.229.251,15.61.25.195
68.192.248.34,66.32.7.172
61.238.250.9,61.238.5.129
127.54.4.79,124.62.5.119
66.41.7.107,70.239.7.105
12.113.7.172,15.238.7.108
66.222.134.157,70.63.6.156
68.104.106.158,66.238.26.142
204.54.233.139,204.63.25.117
200.124.133.74,200.131.5.178
204.151.108.200,204.235.27.179
120.62.43.245,120.57.235.148
216.83.25.177,208.235.26.118
202.56.50.187,202.62.237.187
120.56.122.145,120.62.5.142
13.34.149.151,14.61.26.104
200.193.121.104,200.33.6.145
120.176.50.222,120.239.236.192
205.50.251.253,205.61.5.130
10.79.14.69,11.235.9.184
126.213.101.241,125.61.25.150
217.38.155.181,209.55.28.112
207.54.246.245,207.63.8.146
62.3.227.138,63.130.25.194
64.203.23.132,68.235.27.195
125.219.249.107,126.60.6.149
10.73.21.21,11.238.28.149
206.32.52.245,206.62.235.129
121.128.248.188,121.131.7.124
10.79.6.231,11.235.6.195
217.67.101.48,209.64.28.183
204.32.135.88,204.34.7.167
13.38.8.107,14.58.8.101
60.195.200.74,60.35.235.112
127.49.12.173,124.57.8.162
64.128.140.229,68.131.8.136
13.35.231.210,14.60.27.160
126.1.30.204,125.130.26.179
11.251.121.57,10.132.6.186
207.48.99.174,207.56.27.110
69.133.7.226,67.133.7.141
127.55.122.233,124.63.5.138
66.41.29.149,70.239.28.100
69.32.18.178,67.62.29.113
61.132.147.180,61.132.29.117
204.251.29.3,204.132.29.156
62.87.10.218,63.238.237.170
200.124.154.140,200.131.26.140
217.40.229.15,209.63.29.151
60.194.123.198,60.34.5.200
64.61.123.241,68.33.5.146
125.218.147.26,126.61.29.133
206.248.251.40,206.134.5.171
126.238.227.48,125.31.29.183
64.205.243.109,68.237.236.129
127.132.245.67,124.132.9.195
68.219.133.217,66.60.5.166
200.42.18.70,200.237.237.184
61.38.132.195,61.59.5.196
127.202.249.86,124.237.6.161
14.22.101.180,13.238.29.116
71.76.44.227,64.236.236.156
126.215.205.23,125.63.237.139
13.17.110.227,14.31.26.129
63.203.7.228,62.56.7.153
12.112.133.53,15.239.5.180
126.192.237.145,125.32.29.110
217.40.248.25,209.63.7.154
201.124.234.71,201.64.29.123
68.217.106.255,66.62.26.135
202.251.240.115,202.132.235.195
65.124.142.131,69.64.9.133
129.136.248.168,129.239.7.200
201.249.145.179,201.134.26.117
13.132.120.241,14.132.7.134
129.137.232.62,129.238.25.190
129.44.207.234,129.60.235.128
129.39.96.171,129.55.27.160
60.120.12.144,60.134.8.129
10.128.159.74,11.64.27.114
204.252.105.10,204.130.26.132
122.43.121.152,123.235.6.107
63.122.153.103,62.133.26.152
123.192.108.183,122.32.28.176
11.127.234.135,10.64.26.155
124.201.122.234,127.63.5.200
16.201.9.156,16.57.9.156
202.32.27.161,202.32.27.162
217.45.236.58,209.57.237.184
207.255.236.62,207.131.237.190
126.1.204.184,125.130.237.184
206.34.153.57,206.61.25.185
13.37.30.118,14.57.26.114
124.6.137.96,127.134.8.159
203.247.8.135,203.238.9.153
203.53.29.118,203.61.29.145
69.39.121.86,67.56.6.192
68.0.243.147,66.130.237.100
13.33.28.16,14.62.27.151
69.38.237.189,67.57.28.124
206.39.247.251,206.58.9.195
61.61.204.109,61.33.235.194
124.207.25.77,127.56.25.112
65.250.241.134,69.133.9.152
216.197.22.148,208.58.26.137
216.231.18.22,208.31.29.150
68.192.50.116,66.32.236.115
122.45.20.107,123.237.25.101
60.220.106.249,60.58.29.130
62.131.122.144,63.64.5.129
10.5.6.245,11.133.6.133
66.218.48.157,70.59.235.100
216.84.6.201,208.236.6.182
70.232.24.70,65.30.27.186
63.223.212.186,62.34.235.122
200.222.52.190,200.58.235.126
63.191.247.154,62.64.8.106
10.1.121.188,11.130.6.125
66.128.245.191,70.64.9.191
61.132.20.35,61.132.235.161
206.39.229.156,206.58.29.101
204.145.27.118,204.239.27.138
70.221.207.9,65.35.235.150
71.199.6.88,64.55.6.105
14.22.121.60,13.238.6.189
66.41.6.81,70.239.6.110
127.53.6.231,124.61.6.136
61.37.120.139,61.57.7.113
70.4.132.128,65.132.5.127
129.43.240.155,129.58.8.155
206.39.18.88,206.58.237.104
65.253.6.153,69.131.6.136
206.37.30.102,206.57.25.152
16.16.250.39,16.239.5.171
203.133.242.140,203.133.237.117
200.219.133.90,200.60.5.101
121.128.239.251,121.131.25.155
205.54.149.65,205.57.25.194
121.214.251.206,121.239.5.182
11.33.120.58,10.33.7.200
126.78.157.70,125.235.29.120
126.192.242.156,125.32.9.101
10.200.132.84,11.59.5.105
125.222.147.113,126.58.25.118
206.16.98.189,206.30.29.189
206.41.19.241,206.55.29.198
17.211.96.66,17.236.25.188
14.199.20.149,13.55.25.104
127.54.202.212,124.62.236.169
11.51.249.34,10.60.6.165
63.225.13.176,62.30.236.115
16.124.141.108,16.130.9.133
70.220.239.214,65.34.235.168
216.230.249.52,208.30.6.195
205.129.96.45,205.131.27.164
206.60.236.43,206.35.29.160
202.34.153.21,202.35.26.200
126.4.27.185,125.132.29.185
71.73.104.100,64.235.27.100
17.213.99.204,17.235.29.180
201.58.151.70,201.61.27.122
71.222.29.125,64.34.29.124
66.214.135.184,70.55.7.120
11.55.52.139,10.56.235.131
200.219.21.46,200.60.237.174
10.198.133.54,11.55.5.178
127.201.7.118,124.238.7.118
64.22.11.37,68.30.8.170
207.251.53.140,207.132.237.117
71.204.135.104,64.59.7.105
15.131.109.91,12.130.26.171
65.23.23.133,69.31.27.122
60.218.235.129,60.61.28.126
17.59.236.128,17.60.27.135
205.128.147.40,205.130.27.169
68.1.26.12,66.131.25.148
120.255.236.131,120.130.236.157
68.110.51.113,66.235.235.142
128.208.20.144,128.238.235.103
65.35.138.171,69.60.9.168
201.59.51.98,201.60.235.101
203.53.6.79,203.61.6.119
62.192.135.72,63.62.7.119
122.126.134.163,123.131.6.173
65.253.26.89,69.131.28.102
14.124.237.143,13.131.29.144
126.73.121.95,125.239.6.175
70.206.241.14,65.62.8.142
60.22.235.35,60.239.27.161
17.25.4.37,17.31.5.165
68.215.108.65,66.55.28.126
120.61.236.180,120.59.236.177
11.183.5.166,10.239.5.198
62.223.246.164,63.32.8.168
13.61.120.148,14.35.7.107
10.223.4.243,11.35.5.140
10.207.245.252,11.62.9.128
64.207.120.92,68.239.7.109
65.32.53.221,69.62.237.173
207.251.138.234,207.132.9.136
16.203.122.143,16.59.5.144
124.202.148.72,127.61.27.119
60.127.204.158,60.130.235.110
68.219.141.127,66.60.9.127
206.39.227.94,206.58.27.160
12.1.200.255,15.131.235.131
11.34.135.218,10.35.7.197
202.63.246.127,202.56.8.127
16.18.156.221,16.237.28.160
15.244.215.197,12.236.235.184
63.121.101.151,62.134.29.129
121.209.109.168,121.235.25.171
16.205.117.190,16.61.9.190
16.200.21.158,16.56.25.158
129.251.132.117,129.132.5.144
125.192.30.201,126.32.25.177
127.17.108.139,124.31.25.149
70.76.120.217,65.236.7.200
71.76.238.207,64.236.25.183
206.255.133.190,206.130.5.190
200.195.239.169,200.34.25.166
120.59.235.41,120.60.28.170
206.37.26.89,206.57.29.102
207.255.237.113,207.131.236.150
62.194.155.154,63.61.27.100
11.127.249.121,10.64.6.152
125.219.12.244,126.60.237.148
70.199.109.45,65.55.29.173
63.10.134.159,62.235.6.135
71.3.7.30,64.130.7.142
62.223.233.96,63.32.26.128
202.177.98.131,202.239.28.132
216.199.108.168,208.56.29.103
123.221.121.122,122.61.6.137
